c,h,l,n,o,t,v,vw
2014.7089,2246.7283,1950.0001,1353,2243.5656,2021-06-25T05:00:00Z,232.64274,2023.5261176946
2065.7417,2089.303,1896.8805,946,2017.9559,2021-06-26T05:00:00Z,210.01298,1973.7029090759
2091.7353,2142.8035,1961.6834,714,2070.9369,2021-06-27T05:00:00Z,147.01486,2050.0381095587
2300.1756,2324.9945,2086.4727,1277,2087.3872,2021-06-28T05:00:00Z,189.6732,2224.3461927648
2312.773,2497.8977,2265.5945,1870,2295.3889,2021-06-29T05:00:00Z,285.88313,2399.0543035904
2720.1961,2753.3079,2270.287,2774,2309.0418,2021-06-30T05:00:00Z,512.50641,2574.2396039429
2461.8542,2856.6892,2428.9382,3229,2731.9671,2021-07-01T05:00:00Z,563.53911,2621.4241645854
2547.8213,2600.0,2412.1796,1142,2459.6278,2021-07-02T05:00:00Z,263.70171,2509.0265492354
2634.5958,2689.7248,2540.8136,1074,2559.2456,2021-07-03T05:00:00Z,172.17025,2643.2576827942
2725.0,2905.6566,2634.8451,2862,2635.7142,2021-07-04T05:00:00Z,448.37891,2773.7462635601
2954.4262,2981.7787,2635.0896,2648,2723.4771,2021-07-05T05:00:00Z,460.15892,2800.8982343029
2898.3328,3105.7468,2725.3373,4459,2960.9028,2021-07-06T05:00:00Z,999.61978,2913.4733042393
2741.0744,2940.4292,2718.3622,2487,2895.0,2021-07-07T05:00:00Z,784.0587,2858.4477347295
2654.5747,2759.9135,2552.6554,1892,2754.0259,2021-07-08T05:00:00Z,544.53336,2654.7247460243
2653.7362,2820.0864,2584.196,1364,2660.6907,2021-07-09T05:00:00Z,297.88958,2718.5935125357
2627.869,2700.1918,2605.8894,528,2653.5347,2021-07-10T05:00:00Z,161.95631,2651.7431196371
2700.8672,2734.2275,2630.1656,648,2630.1656,2021-07-11T05:00:00Z,257.24711,2688.2260891212
2607.5224,2718.2605,2571.3783,649,2704.1733,2021-07-12T05:00:00Z,308.09524,2610.9044478224
2453.8096,2640.042,2403.3211,825,2599.9303,2021-07-13T05:00:00Z,265.28349,2517.9099779087
2506.1511,2579.2412,2407.2474,772,2445.7442,2021-07-14T05:00:00Z,295.34199,2509.1920006881
2577.4041,2629.1923,2455.3707,1227,2504.3688,2021-07-15T05:00:00Z,328.19123,2523.805323285
